BindingDB Reactant_set_id,Ligand SMILES,IC50 (nM)
50984403,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c2[nH]c2ccccc2c3=O)nc1-c1ccc(F)cc1,176.0
50648547,CCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCN)C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCCCN)CC(N)=O,176.0
288042,NC(=O)c1cc(cn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1)-c1cccnc1,177.0
27756,C(NCc1ccc(cc1)-c1ncc(cc1-c1ccccc1)-c1nnn[nH]1)c1ccc(cc1)-c1csnn1,177.0
287976,COc1cc(COc2ccn3c(c(nc3n2)-c2ccc(cc2)C2(N)CCC2)-c2ccccc2)ccn1,179.0
288113,COC(=O)COc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,179.0
45029,Nc1ncnc2n(ncc12)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2ncon2)CC1,180.0
30668,CC#Cc1cc2cc(ccc2cn1)-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,180.0
329810,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(N)nc1)-c1ccc(F)c(c1)C(F)(F)F,180.0
287996,NC1(CCC1)c1ccc(cc1)-c1nc2c(C=C)cccn2c1-c1ccccc1,180.0
330011,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCCC1)-c1ccc(cc1)C(F)(F)F,180.0
330135,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCO)-c1ccc(F)c(c1)C(F)(F)F,180.0
603172,Nc1ccnn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,180.0
292919,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)N1CCc2ncccc12,180.0
50630669,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(C2)c2ncnc3[nH]cc(C)c23)C1)S(=O)(=O)c1c(C)cccc1C,180.0
50629815,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(F)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,180.0
50585615,Cc1c[nH]c2ncnc(N3CC[C@@H](N)C3)c12,180.0
329954,Nc1cc(ncn1)N1CCC(CC1)c1nc(cn1CCN1CCCC1)-c1ccc(F)c(c1)C(F)(F)F,180.0
50563532,N[C@H](CNc1nnc(s1)-c1ccc2[nH]nc(C3CC3)c2c1)Cc1ccc(cc1)C(F)(F)F,181.0
288052,NC1(CCC1)c1ccc(cc1)-c1nc2cc(ccn2c1-c1ccccc1)-c1ccncc1,181.0
51296571,Cn1ncc(Br)c1-c1ccc(nc1)C(=O)N[C@@H]1CNCC[C@H]1c1cccc(F)c1,182.0
45030,Nc1ncnc2n(ncc12)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2nnc[nH]2)CC1,182.0
51047243,CC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(cc1)S(C)(=O)=O,183.0
50572267,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@@H](N)Cc2ccc(F)cc2)c1,183.0
292804,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)Nc1cccc(c1)C#C,184.0
1332140,CC(C)NC[C@@H](C(=O)N1CCN([C@@H]2C[C@H]12)c1ncnc2NC(=O)O[C@@H](C)c12)c1ccc(Cl)cc1,186.0
282780,Fc1ccc(cc1)-c1cn2ccnc2nc1-c1ccc(CN2CCC(CC2)c2n[nH]c(n2)-c2cnccn2)cc1,186.0
288032,Cc1c(Cl)cn2c(c(nc2c1-c1ccn[nH]1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,187.0
287970,NC1(CCC1)c1ccc(cc1)-c1nc2cc(ccn2c1-c1ccccc1)-c1cn[nH]c1,188.0
50937598,NC1(CCC1)c1ccc(cc1)-c1ncc2ncccc2c1-c1ccccc1,188.0
51296626,Cn1nccc1-c1csc(c1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,188.0
292923,Cc1cccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c1O,189.0
27589,N[C@H](COc1cncc2nc(ccc12)-c1ccncc1)Cc1c[nH]c2ccccc12,190.0
603127,NC1(CCC1)c1ccc(cc1)-c1nc2cccnn2c1-c1ccccc1,190.0
329823,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1CCC1CC1)-c1ccc(F)c(c1)C(F)(F)F,190.0
329827,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(cc1)C(C)(C)O)-c1ccc(F)c(c1)C(F)(F)F,190.0
330009,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCC2)-c2ccc(cc2)C(F)(F)F)c1C=C,190.0
330013,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCCC1)-c1ccc(Cl)cc1,190.0
330028,CC(=O)Nc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,190.0
329897,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1C1CCNCC1)-c1ccc(F)c(c1)C(F)(F)F,190.0
50660213,Clc1ccc(cc1)C(NC(=O)c1ccc2cnccc2c1)C1CCNCC1,190.0
603164,NC1(CCC1)c1ccc(cc1)-c1nc2c(ccnn2c1-c1ccccc1)-c1ccc(F)cc1,190.0
287977,CCOc1ccn2c(c(nc2n1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,190.0
51296594,O[C@H]([C@@H](O)C(O)=O)C(O)=O.Cn1nccc1-c1coc(c1)C(=O)NC1CNCCC1c1ccc(F)c(F)c1,191.0
288100,COc1cc(C=C)cn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,191.0
50937596,NC1(CCC1)c1ccc(cc1)-c1ncc2ccncc2c1-c1ccccc1,193.0
292892,CC1CN(C(=O)Cc2nc(cc(=O)n2C)N2CCOCC2)c2ccccc12,194.0
292844,CCn1c(CC(=O)Nc2ccc(F)cc2)nc(cc1=O)N1CCOCC1,195.0
288069,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(cn2c1-c1ccccc1)-c1cnc[nH]1,195.0
288081,COC(=O)\C=C\c1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,196.0
326993,Cn1c(CC(=O)N2CC3(CCNCC3)c3ccccc23)nc(cc1=O)N1CCOCC1,196.0
27622,N[C@H](CCc1cnc(Cl)c(\C=C\c2ccncc2)c1)Cc1c[nH]c2ccccc12,198.0
53729,CCC[C@H]1O[C@@H]2CC(=O)O[C@@H]2C2=C1C(=O)c1c(O)cccc1C2=O,198.0
44965,CSc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CNCCc2nccs2)cc1,198.0
50563568,Cc1n[nH]c2ccc(cc12)-c1nnc(NC[C@@H](N)Cc2ccccc2F)s1,198.0
288089,COc1cc(cn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1)-c1ncc[nH]1,198.0
50937606,NC1(CCC1)c1ccc(cc1)-c1nn2ccccc2c1-c1ccccc1,199.0
51296602,Cn1ncc(Br)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)n(C)c1Br,199.0
50660210,Clc1ccc(cc1-c1ccccc1)C(NC(=O)c1ccc2cnccc2c1)C1CCNCC1,200.0
50585614,NC1CCCN(C1)c1ncnc2[nH]cc(Cl)c12,200.0
50111808,COC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(N)=N)C(=O)NCCCC(O)=O,200.0
292792,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)Nc1cccc(c1)C1CC1,200.0
220841,O=C(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1cccnc1,200.0
220844,O=C(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1ccccc1,200.0
45195,CCn1c(nc2cncc(CNC3CCNCC3)c12)-c1nonc1N,200.0
288043,Cc1c(C)c2nc(c(-c3ccccc3)n2cc1C(N)=O)-c1ccc(cc1)C1(N)CCC1,201.0
51504402,OC=O.CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2NC(=O)O[C@H](C)c12)c1ccc(Cl)cc1,201.0
287958,Cc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,203.0
288050,CCOc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,204.0
288054,NC1(CCC1)c1ccc(cc1)-c1nc2cc(ccn2c1-c1ccccc1)-c1ccccn1,204.0
287988,NC(=O)c1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,204.0
288016,NC1(CCC1)c1ccc(cc1)-c1nc2c(cccn2c1-c1ccccc1)-c1cccc(F)c1,208.0
50572269,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@@H](N)Cc2cccc(c2)C(F)(F)F)c1,209.0
329984,Nc1cc(ncn1)N1CCC(CC1)c1nc(cn1CCN1CCCC1)-c1cccc(F)c1,210.0
329979,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCC2)-c2ccc(c(F)c2)C(F)(F)F)c1C=C,210.0
329990,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCCC(F)C1)-c1ccc(c(F)c1)C(F)(F)F,210.0
50530304,N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,210.0
45017,Nc1ncnc2n(cnc12)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2nnn[nH]2)CC1,210.0
44942,N(c1ccccc1-c1nnc[nH]1)c1ncnc2[nH]ccc12,210.0
220947,Fc1ccc2c(CCNCc3ccc(cc3)-c3nnc4-c5ccccc5Nc5ncccc5-n34)c[nH]c2c1,210.0
27535,N[C@H](COc1cncc(c1)C#Cc1ccncc1)Cc1c[nH]c2ccccc12,210.0
50530291,N[C@H](COc1cncc(CCc2ccncc2)c1)Cc1c[nH]c2ccccc12,210.0
326888,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)n1C,211.0
288057,NC1(CCC1)c1ccc(cc1)-c1nc2cc(ccn2c1-c1ccccc1)-c1cnc[nH]1,212.0
51421708,CCc1nc(N[C@H](CNC)c2cccc(F)c2)c2cccc(C(N)=O)c2n1,212.0
51296578,Cn1cc(cc1C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1)-c1c(Cl)cnn1C,212.0
45021,Nc1nnc(s1)-c1cnc(-c2ccc(CN3CCC(CC3)n3cc(cn3)-c3ccccn3)cc2)c(c1)-c1ccccc1,214.0
51296554,Cn1ncc(Cl)c1-c1ccc(cn1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1,215.0
50530248,N[C@H](COc1cncc(c1)-c1ccc2nnccc2c1)Cc1c[nH]c2ccccc12,215.0
288048,Cc1cc([nH]n1)-c1cc(C)c2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,217.0
288072,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(cn2c1-c1ccccc1)-c1cn[nH]c1,219.0
292871,Cn1c(CC(=O)Nc2cc(F)c(F)c(F)c2)nc(cc1=O)N1CCOCC1,219.0
220850,O=S(=O)(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1cccnc1,220.0
220864,Clc1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,220.0
330086,Cc1ccc(cc1Cl)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C(N)=O,220.0
329872,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCC2)-c2cnoc2)c1C#N,220.0
50648541,CCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCCCN)C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCN)CC(N)=O,220.0
329893,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CCCN1)-c1ccc(F)c(c1)C(F)(F)F,220.0
51504413,OC=O.CC(C)NC[C@@H](C(=O)N1CCN(C[C@@H]1C)c1ncnc2NC(=O)C[C@@H](C)c12)c1ccc(Cl)cc1,220.0
603170,CCCc1ccnn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,220.0
51091428,CC(C)NC(c1ccc(Cl)cc1)c1ccc(cc1)-c1ccncc1,220.0
329890,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CCN1)-c1ccc(F)c(c1)C(F)(F)F,220.0
287974,COc1ccc(COc2ccn3c(c(nc3n2)-c2ccc(cc2)C2(N)CCC2)-c2ccccc2)cn1,221.0
327022,C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=S)[nH]1,221.0
51296528,Cn1ncc(Cl)c1-c1cc(sc1Cl)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1,222.0
30390,N[C@H](COc1cncc(c1)-c1cc2cn[nH]c2cn1)Cc1ccccc1,223.0
44961,CSc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CNCCC(N)=O)cc1,226.0
287983,COC(=O)c1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,226.0
27573,CC(=O)Nc1ccc(cc1)-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,227.0
292807,Fc1ccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)cc1C1CC1,227.0
30645,N[C@H](COc1cncc(c1)-c1ccc2c(F)nccc2c1)Cc1c[nH]c2ccccc12,227.0
30396,Cn1cccc1-c1n[nH]c2cnc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,228.0
287950,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(cn2c1-c1ccccc1)-n1cccn1,228.0
290770,NC1(CCC1)c1ccc(cc1)-c1nc2c3ccc(cc3nn2cc1-c1ccccc1)-c1ccc(F)cc1,229.0
288036,Cc1cc(-c2ccn[nH]2)c2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,229.0
287953,CCCOc1ccn2c(c(nc2n1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,230.0
220789,CC(C)(C)c1ccc(cc1)C(=O)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,230.0
448041,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(C#N)c1ccc(Cl)cc1,230.0
51296603,Cn1nccc1-c1ccc(o1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,230.0
329808,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(F)cc1)-c1ccc(F)c(c1)C(F)(F)F,230.0
287942,CCOc1cnc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,233.0
292921,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)Nc1cccc2CCCNc12,234.0
288058,Cn1cncc1-c1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,236.0
27757,Fc1ccc2nc([nH]c2c1)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2nnn[nH]2)CC1,239.0
220951,Cc1cc(no1)C(=O)NC1(CCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,240.0
220848,Cn1cnc(c1)S(=O)(=O)NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,240.0
220794,O=C(Cc1ccccc1)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,240.0
27694,OC(=O)c1ccc2nc(-c3ccc(CN4CCC(CC4)n4c5ccccc5[nH]c4=O)cc3)c(nc2c1)-c1ccccc1,240.0
448001,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@H](CCCO)c1ccc(Cl)cc1,240.0
50648559,CCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNCCCNC(=O)NCCN(CC(N)=O)C(=O)[C@H](CCC(C)C)NC(=O)[C@H](CN)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,240.0
329882,Nc1ncnc(N2CCC(CC2)c2nc(cn2C2CNC2)-c2ccc(F)c(c2)C(F)(F)F)c1C#N,240.0
50660167,Clc1ccc(cc1Cl)[C@H](NC(=O)c1ccc2cnccc2c1)C1CCN(Cc2ccccc2)CC1,240.0
50937609,NC1(CCC1)c1ccc(cc1)-c1nc2ccccc2cc1-c1ccccc1,243.0
50857663,Nc1[nH]c(=O)nc2nc(-c3ccc(CN4CCC(CC4)n4c5ccccc5[nH]c4=O)cc3)c(cc12)-c1ccccc1,244.0
326917,Cc1cc(ccn1)-c1cc(=O)[nH]c(CC(=O)N2CCc3c2cccc3F)n1,244.0
50530252,N[C@H](COc1cncc(c1)-c1ccncc1)Cc1c[nH]c2ccccc12,245.0
290690,NC1(CCC1)c1ccc(cc1)-c1nn2ccnc2cc1-c1ccccc1,246.0
292828,Fc1ccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)cc1C#N,247.0
288026,COc1ccn2c(c(nc2c1C#N)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,247.0
282757,C(N1CCC(CC1)c1cnc2ccccc2n1)c1ccc(cc1)-c1nc2nc(nn2cc1-c1ccccc1)C1CC1,247.0
875706,CN(CCc1ccc(cc1)N(C)C(=O)C=C)Cc1ccc(cc1)-c1nc2ccn(C)c(=O)c2cc1-c1ccccc1,249.0
292819,Cn1c(CC(=O)Nc2cccc(Br)c2)nc(cc1=O)N1CCOCC1,250.0
220874,C(N1CCC(CC1)c1nnc([nH]1)-c1ccccn1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ccccc3-n12,250.0
50453744,NCC(CNc1ccc(s1)-c1ccnc2[nH]ccc12)c1ccccc1,250.0
329869,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCC2)-c2ccoc2)c1C#N,250.0
329779,Cn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(CO)cc1)-c1ccc(F)c(c1)C(F)(F)F,250.0
50970089,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNC(=O)C2CCCCC2)cc1,250.0
50648543,CCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCN)C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCCN)CC(N)=O,250.0
50660220,Clc1ccc(cc1Cl)C(NC(=O)c1ccc2[nH]ncc2c1)C1CCNCC1,250.0
50630657,Cc1cccc(C)c1S(=O)(=O)N1CCC[C@H]1[C@H](O)CN1CCC[C@@]2(CCN(C2)c2ncnc(N)c2C2CC2)C1,250.0
50859600,C(N1CCC(CC1)c1cc(n[nH]1)-c1cccnc1)c1ccc(cc1)-c1nc2ncccc2cc1-c1ccccc1,250.0
50984401,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c2[nH]c2ccccc2c3=O)nc1-c1cccc(OC)c1,251.0
50572268,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@H](N)Cc2ccc(F)cc2)c1,251.0
50857672,Clc1nc(-c2ccc(CN3CCC(CC3)n3c4ccccc4[nH]c3=O)cc2)c(cc1C#N)-c1ccccc1,253.0
51296577,Cn1cc(cc1C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1)-c1c(Br)cnn1C,255.0
329938,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CC2(COC2)C1)-c1ccc(F)c(F)c1,255.0
51061482,Cc1nc(N)nc2n([C@H]3CC[C@@H](CC3)OCC(N)=O)c(=O)c(cc12)-c1cn[nH]c1,256.0
288097,NC(=O)Nc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,256.0
288006,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(cn2c1-c1ccccc1)C(=O)NO,257.0
288111,CN(C)C(=O)COc1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,258.0
326987,CS(=O)(=O)N1CCN(Cc2cccc3N(CCc23)C(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)CC1,259.0
50572266,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@H](N)Cc2ccccc2)c1,259.0
292870,Cn1c(CC(=O)Nc2ccc(F)c(c2)C(F)F)nc(cc1=O)N1CCOCC1,260.0
287986,CCc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,260.0
220785,O=C(Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1cccnc1,260.0
50970087,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNCc2ccccc2)cc1,260.0
50612069,C[C@H]1SCc2ncnc(N3CCN(CC3)C(=O)[C@H](N)Cc3ccc(Cl)cc3)c12,260.0
292801,COc1cc(F)ccc1NC(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,261.0
50572265,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,261.0
45027,Nc1ncnc2n(ncc12)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2nccs2)CC1,264.0
27588,N[C@H](CNc1cncc(Nc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,270.0
447995,CC[C@@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,270.0
51423914,Cl.CC(C)C[C@@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NO,270.0
51296612,Cn1ncc(Br)c1-c1ccc(cn1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1,270.0
51324945,Cl.Cc1cnc2n(c(nc2c1)-c1cccnc1N)-c1ccc(CN)cc1,270.0
51324946,Cl.NCc1ccc(cc1)-n1c(nc2ccc(Cl)nc12)-c1cccnc1N,270.0
326988,CN1CCN(Cc2cccc3N(CCc23)C(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)CC1,272.0
27755,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)-c2nnn[nH]2)CC1,273.0
50565681,Cn1nnnc1-c1cnc(-c2ccc(CN3CCC(CC3)n3c4ccccc4[nH]c3=O)cc2)c(c1)-c1ccccc1,273.0
50530239,N[C@H](COc1cncc(\C=C\c2ccncc2)c1)C(c1ccccc1)c1ccccc1,273.0
27617,N[C@H](COc1cc(\C=C\c2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12,273.0
51047253,C[C@@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,276.0
292883,COc1cccc2N(CCc12)C(=O)Cc1nc(cc(=O)n1C)N1CCOCC1,278.0
50530220,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(\C=C\c2ccncc2)c1,278.0
220940,O=S(=O)(NC1(CCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1ccccc1,280.0
50563546,Cc1cc2cc(ccc2cn1)-c1nnc(NC[C@@H](N)Cc2ccc(cc2)C(F)(F)F)s1,280.0
50648555,CCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCCCCCNC(=O)NCCCCN(CC(N)=O)C(=O)[C@H](CCC(C)C)NC(=O)[C@H](CN)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)[C@@H](N)CCCN=C(N)N,280.0
329892,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CCN1)-c1ccc(F)c(c1)C(F)(F)F,280.0
50648553,CCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCNC(=O)NCCCCN(CC(N)=O)C(=O)[C@H](CCC(C)C)NC(=O)[C@H](CN)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)[C@@H](N)CCCN=C(N)N,282.0
50601522,N[C@H](Cc1ccc(cc1)C#N)C(=O)N1CCN(CC1)c1ncnc2ccccc12,284.0
27634,NCC(c1ccccc1)c1cncc(\C=C\c2ccncc2)c1,284.0
51504408,CC(C)NC[C@@H](C(=O)N1C[C@H]2CN(C[C@H]2C1)c1ncnc2NC(=O)C[C@@H](C)c12)c1ccc(Cl)cc1,285.0
50417640,CN1CCN(CC1)c1nccc2nc(-c3ccc(CN4CCC(CC4)c4nnc([nH]4)-c4ccccn4)cc3)c(cc12)-c1ccccc1,285.0
44976,CSc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)NC(=O)CNC(C)=O)cc1,286.0
287944,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(cn2c1-c1ccccc1)C#N,287.0
282738,Cc1nc2nc(-c3ccc(CN4CCC(CC4)n4ncc5c(N)ncnc45)cc3)c(cn2n1)-c1ccccc1,288.0
51061493,Cc1nc(N)nc2n([C@H]3CC[C@@H](CC3)OCO)c(=O)c(cc12)-c1cnn(C)c1,288.0
292839,Fc1cc(F)c(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)cc1F,290.0
27681,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(cc2)-c2nc3ccccc3nc2-c2ccccc2)CC1,290.0
50648556,CCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN(CCNC(=O)NCCCCCCN(CC(N)=O)C(=O)[C@H](CCC(C)C)NC(=O)[C@H](CN)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)[C@@H](N)CCCN=C(N)N,290.0
29958,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2cccc(OCCC3CCNCC3)c2)c1,290.0
50530183,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)C(Cc3ccco3)c2c1)Cc1ccccc1,1.4
29901,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)\C(=C\c3ccco3)c2c1)Cc1ccccc1,1.4
256497,NC1(CC(O)(C1)C1CC1)c1ccc(cc1)-c1nc2-c3cccnc3OCn2c1-c1ccccc1,1.4
256498,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3cccnc3OCn2c1-c1ccccc1,1.4
329912,CNCCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1Cl)-c1ccnc(c1)C(F)(F)F,1.4
330025,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCC2)-c2ccc(F)c(c2)C(F)(F)F)c1C=O,1.4
